seed,simulate,simulate.scenario,simulate.output.file,fit,fit.output.file,mse.err
63,zh,4,zh/zh_252,varbvsmix,varbvsmix/zh_252_varbvsmix_1,237.916118212792
64,zh,1,zh/zh_253,varbvsmix,varbvsmix/zh_253_varbvsmix_1,10.3804486999166
64,zh,2,zh/zh_254,varbvsmix,varbvsmix/zh_254_varbvsmix_1,10.7659625703581
64,zh,3,zh/zh_255,varbvsmix,varbvsmix/zh_255_varbvsmix_1,231.533125238312
64,zh,4,zh/zh_256,varbvsmix,varbvsmix/zh_256_varbvsmix_1,237.483573245386
65,zh,1,zh/zh_257,varbvsmix,varbvsmix/zh_257_varbvsmix_1,12.4662542491211
65,zh,2,zh/zh_258,varbvsmix,varbvsmix/zh_258_varbvsmix_1,12.3196708829312
65,zh,3,zh/zh_259,varbvsmix,varbvsmix/zh_259_varbvsmix_1,246.075543972367
65,zh,4,zh/zh_260,varbvsmix,varbvsmix/zh_260_varbvsmix_1,242.936993207763
66,zh,1,zh/zh_261,varbvsmix,varbvsmix/zh_261_varbvsmix_1,11.0951271456968
66,zh,2,zh/zh_262,varbvsmix,varbvsmix/zh_262_varbvsmix_1,11.708908697354
66,zh,3,zh/zh_263,varbvsmix,varbvsmix/zh_263_varbvsmix_1,246.366080557635
66,zh,4,zh/zh_264,varbvsmix,varbvsmix/zh_264_varbvsmix_1,248.534661582377
67,zh,1,zh/zh_265,varbvsmix,varbvsmix/zh_265_varbvsmix_1,11.7229441752649
67,zh,2,zh/zh_266,varbvsmix,varbvsmix/zh_266_varbvsmix_1,10.3640369093406
67,zh,3,zh/zh_267,varbvsmix,varbvsmix/zh_267_varbvsmix_1,280.241702365935
67,zh,4,zh/zh_268,varbvsmix,varbvsmix/zh_268_varbvsmix_1,255.496546725689
68,zh,1,zh/zh_269,varbvsmix,varbvsmix/zh_269_varbvsmix_1,9.94850059265242
68,zh,2,zh/zh_270,varbvsmix,varbvsmix/zh_270_varbvsmix_1,10.3829936133598
68,zh,3,zh/zh_271,varbvsmix,varbvsmix/zh_271_varbvsmix_1,266.049882166466
68,zh,4,zh/zh_272,varbvsmix,varbvsmix/zh_272_varbvsmix_1,215.096285914168
69,zh,1,zh/zh_273,varbvsmix,varbvsmix/zh_273_varbvsmix_1,9.85247680576346
69,zh,2,zh/zh_274,varbvsmix,varbvsmix/zh_274_varbvsmix_1,10.5545354636017
69,zh,3,zh/zh_275,varbvsmix,varbvsmix/zh_275_varbvsmix_1,251.742303145264
69,zh,4,zh/zh_276,varbvsmix,varbvsmix/zh_276_varbvsmix_1,250.584684293762
70,zh,1,zh/zh_277,varbvsmix,varbvsmix/zh_277_varbvsmix_1,9.10867579356789
70,zh,2,zh/zh_278,varbvsmix,varbvsmix/zh_278_varbvsmix_1,9.62526018423242
70,zh,3,zh/zh_279,varbvsmix,varbvsmix/zh_279_varbvsmix_1,252.258692304449
70,zh,4,zh/zh_280,varbvsmix,varbvsmix/zh_280_varbvsmix_1,272.12433270179
71,zh,1,zh/zh_281,varbvsmix,varbvsmix/zh_281_varbvsmix_1,9.08163602220507
71,zh,2,zh/zh_282,varbvsmix,varbvsmix/zh_282_varbvsmix_1,9.29718241098789
71,zh,3,zh/zh_283,varbvsmix,varbvsmix/zh_283_varbvsmix_1,306.437035949966
71,zh,4,zh/zh_284,varbvsmix,varbvsmix/zh_284_varbvsmix_1,215.746764072751
72,zh,1,zh/zh_285,varbvsmix,varbvsmix/zh_285_varbvsmix_1,11.0978569448574
72,zh,2,zh/zh_286,varbvsmix,varbvsmix/zh_286_varbvsmix_1,11.0555770984697
72,zh,3,zh/zh_287,varbvsmix,varbvsmix/zh_287_varbvsmix_1,277.146410003557
72,zh,4,zh/zh_288,varbvsmix,varbvsmix/zh_288_varbvsmix_1,231.639260828159
73,zh,1,zh/zh_289,varbvsmix,varbvsmix/zh_289_varbvsmix_1,8.26590051867305
73,zh,2,zh/zh_290,varbvsmix,varbvsmix/zh_290_varbvsmix_1,8.64665281448852
73,zh,3,zh/zh_291,varbvsmix,varbvsmix/zh_291_varbvsmix_1,239.272799096782
73,zh,4,zh/zh_292,varbvsmix,varbvsmix/zh_292_varbvsmix_1,244.981420038561
74,zh,1,zh/zh_293,varbvsmix,varbvsmix/zh_293_varbvsmix_1,10.7673977387225
74,zh,2,zh/zh_294,varbvsmix,varbvsmix/zh_294_varbvsmix_1,10.3272431929708
74,zh,3,zh/zh_295,varbvsmix,varbvsmix/zh_295_varbvsmix_1,248.800816435507
74,zh,4,zh/zh_296,varbvsmix,varbvsmix/zh_296_varbvsmix_1,267.76410124005
75,zh,1,zh/zh_297,varbvsmix,varbvsmix/zh_297_varbvsmix_1,14.4440131101173
75,zh,2,zh/zh_298,varbvsmix,varbvsmix/zh_298_varbvsmix_1,12.8147179007882
75,zh,3,zh/zh_299,varbvsmix,varbvsmix/zh_299_varbvsmix_1,225.846754462649
75,zh,4,zh/zh_300,varbvsmix,varbvsmix/zh_300_varbvsmix_1,242.448113027317
76,zh,1,zh/zh_301,varbvsmix,varbvsmix/zh_301_varbvsmix_1,12.16976293314
76,zh,2,zh/zh_302,varbvsmix,varbvsmix/zh_302_varbvsmix_1,11.0052448251507
76,zh,3,zh/zh_303,varbvsmix,varbvsmix/zh_303_varbvsmix_1,207.249700706033
76,zh,4,zh/zh_304,varbvsmix,varbvsmix/zh_304_varbvsmix_1,250.505658870195
77,zh,1,zh/zh_305,varbvsmix,varbvsmix/zh_305_varbvsmix_1,14.038756612419
77,zh,2,zh/zh_306,varbvsmix,varbvsmix/zh_306_varbvsmix_1,10.9795082394013
77,zh,3,zh/zh_307,varbvsmix,varbvsmix/zh_307_varbvsmix_1,229.819211695442
77,zh,4,zh/zh_308,varbvsmix,varbvsmix/zh_308_varbvsmix_1,227.749647054975
78,zh,1,zh/zh_309,varbvsmix,varbvsmix/zh_309_varbvsmix_1,10.3674979685788
78,zh,2,zh/zh_310,varbvsmix,varbvsmix/zh_310_varbvsmix_1,10.7406488455995
78,zh,3,zh/zh_311,varbvsmix,varbvsmix/zh_311_varbvsmix_1,234.597334279079
78,zh,4,zh/zh_312,varbvsmix,varbvsmix/zh_312_varbvsmix_1,219.955789606077
79,zh,1,zh/zh_313,varbvsmix,varbvsmix/zh_313_varbvsmix_1,8.3581196942558
79,zh,2,zh/zh_314,varbvsmix,varbvsmix/zh_314_varbvsmix_1,8.59450568663165
79,zh,3,zh/zh_315,varbvsmix,varbvsmix/zh_315_varbvsmix_1,244.566977849539
79,zh,4,zh/zh_316,varbvsmix,varbvsmix/zh_316_varbvsmix_1,244.292041258274
80,zh,1,zh/zh_317,varbvsmix,varbvsmix/zh_317_varbvsmix_1,10.5308955362306
80,zh,2,zh/zh_318,varbvsmix,varbvsmix/zh_318_varbvsmix_1,9.75484570382162
80,zh,3,zh/zh_319,varbvsmix,varbvsmix/zh_319_varbvsmix_1,241.365472555143
80,zh,4,zh/zh_320,varbvsmix,varbvsmix/zh_320_varbvsmix_1,235.510028230249
81,zh,1,zh/zh_321,varbvsmix,varbvsmix/zh_321_varbvsmix_1,9.33446254258671
81,zh,2,zh/zh_322,varbvsmix,varbvsmix/zh_322_varbvsmix_1,9.11234927390992
81,zh,3,zh/zh_323,varbvsmix,varbvsmix/zh_323_varbvsmix_1,267.99221460617
81,zh,4,zh/zh_324,varbvsmix,varbvsmix/zh_324_varbvsmix_1,261.746835885607
82,zh,1,zh/zh_325,varbvsmix,varbvsmix/zh_325_varbvsmix_1,10.7697627632806
82,zh,2,zh/zh_326,varbvsmix,varbvsmix/zh_326_varbvsmix_1,12.7028715544186
82,zh,3,zh/zh_327,varbvsmix,varbvsmix/zh_327_varbvsmix_1,227.682080875364
82,zh,4,zh/zh_328,varbvsmix,varbvsmix/zh_328_varbvsmix_1,259.329804880569
83,zh,1,zh/zh_329,varbvsmix,varbvsmix/zh_329_varbvsmix_1,12.5247867781516
83,zh,2,zh/zh_330,varbvsmix,varbvsmix/zh_330_varbvsmix_1,10.4932170357268
83,zh,3,zh/zh_331,varbvsmix,varbvsmix/zh_331_varbvsmix_1,253.97092323065
83,zh,4,zh/zh_332,varbvsmix,varbvsmix/zh_332_varbvsmix_1,206.599798033851
84,zh,1,zh/zh_333,varbvsmix,varbvsmix/zh_333_varbvsmix_1,10.1401954340931
84,zh,2,zh/zh_334,varbvsmix,varbvsmix/zh_334_varbvsmix_1,10.2271921552613
84,zh,3,zh/zh_335,varbvsmix,varbvsmix/zh_335_varbvsmix_1,233.042963438261
84,zh,4,zh/zh_336,varbvsmix,varbvsmix/zh_336_varbvsmix_1,240.47510974656
85,zh,1,zh/zh_337,varbvsmix,varbvsmix/zh_337_varbvsmix_1,13.9599142881336
85,zh,2,zh/zh_338,varbvsmix,varbvsmix/zh_338_varbvsmix_1,13.6346415623549
85,zh,3,zh/zh_339,varbvsmix,varbvsmix/zh_339_varbvsmix_1,244.446986844616
85,zh,4,zh/zh_340,varbvsmix,varbvsmix/zh_340_varbvsmix_1,260.292119608229
86,zh,1,zh/zh_341,varbvsmix,varbvsmix/zh_341_varbvsmix_1,11.2711082248526
86,zh,2,zh/zh_342,varbvsmix,varbvsmix/zh_342_varbvsmix_1,9.66692323902602
86,zh,3,zh/zh_343,varbvsmix,varbvsmix/zh_343_varbvsmix_1,241.757362152496
86,zh,4,zh/zh_344,varbvsmix,varbvsmix/zh_344_varbvsmix_1,238.238749081798
87,zh,1,zh/zh_345,varbvsmix,varbvsmix/zh_345_varbvsmix_1,10.6558350509726
87,zh,2,zh/zh_346,varbvsmix,varbvsmix/zh_346_varbvsmix_1,10.2537175531316
87,zh,3,zh/zh_347,varbvsmix,varbvsmix/zh_347_varbvsmix_1,260.880645207747
87,zh,4,zh/zh_348,varbvsmix,varbvsmix/zh_348_varbvsmix_1,235.381803687025
88,zh,1,zh/zh_349,varbvsmix,varbvsmix/zh_349_varbvsmix_1,8.49939848021511
88,zh,2,zh/zh_350,varbvsmix,varbvsmix/zh_350_varbvsmix_1,9.29798908997389
88,zh,3,zh/zh_351,varbvsmix,varbvsmix/zh_351_varbvsmix_1,246.289632541761
88,zh,4,zh/zh_352,varbvsmix,varbvsmix/zh_352_varbvsmix_1,258.313736206185
89,zh,1,zh/zh_353,varbvsmix,varbvsmix/zh_353_varbvsmix_1,8.7842209583372
89,zh,2,zh/zh_354,varbvsmix,varbvsmix/zh_354_varbvsmix_1,9.78728067865575
89,zh,3,zh/zh_355,varbvsmix,varbvsmix/zh_355_varbvsmix_1,258.535010141882
89,zh,4,zh/zh_356,varbvsmix,varbvsmix/zh_356_varbvsmix_1,247.008975491472
90,zh,1,zh/zh_357,varbvsmix,varbvsmix/zh_357_varbvsmix_1,13.3887598263043
90,zh,2,zh/zh_358,varbvsmix,varbvsmix/zh_358_varbvsmix_1,13.7681012460436
90,zh,3,zh/zh_359,varbvsmix,varbvsmix/zh_359_varbvsmix_1,229.500779953024
90,zh,4,zh/zh_360,varbvsmix,varbvsmix/zh_360_varbvsmix_1,229.867237999555
91,zh,1,zh/zh_361,varbvsmix,varbvsmix/zh_361_varbvsmix_1,11.62150094615
91,zh,2,zh/zh_362,varbvsmix,varbvsmix/zh_362_varbvsmix_1,11.5485076711694
91,zh,3,zh/zh_363,varbvsmix,varbvsmix/zh_363_varbvsmix_1,259.824777982481
91,zh,4,zh/zh_364,varbvsmix,varbvsmix/zh_364_varbvsmix_1,233.492348646441
92,zh,1,zh/zh_365,varbvsmix,varbvsmix/zh_365_varbvsmix_1,9.75297005791369
92,zh,2,zh/zh_366,varbvsmix,varbvsmix/zh_366_varbvsmix_1,9.1121170149808
92,zh,3,zh/zh_367,varbvsmix,varbvsmix/zh_367_varbvsmix_1,246.356677788301
92,zh,4,zh/zh_368,varbvsmix,varbvsmix/zh_368_varbvsmix_1,231.648414942154
93,zh,1,zh/zh_369,varbvsmix,varbvsmix/zh_369_varbvsmix_1,9.55232574771631
93,zh,2,zh/zh_370,varbvsmix,varbvsmix/zh_370_varbvsmix_1,9.37343997743253
93,zh,3,zh/zh_371,varbvsmix,varbvsmix/zh_371_varbvsmix_1,229.310303821658
93,zh,4,zh/zh_372,varbvsmix,varbvsmix/zh_372_varbvsmix_1,218.113828895413
94,zh,1,zh/zh_373,varbvsmix,varbvsmix/zh_373_varbvsmix_1,14.2877864469034
94,zh,2,zh/zh_374,varbvsmix,varbvsmix/zh_374_varbvsmix_1,11.9217311248497
94,zh,3,zh/zh_375,varbvsmix,varbvsmix/zh_375_varbvsmix_1,258.427958351939
94,zh,4,zh/zh_376,varbvsmix,varbvsmix/zh_376_varbvsmix_1,219.676658127546
95,zh,1,zh/zh_377,varbvsmix,varbvsmix/zh_377_varbvsmix_1,12.9309765465696
95,zh,2,zh/zh_378,varbvsmix,varbvsmix/zh_378_varbvsmix_1,12.6234282555741
95,zh,3,zh/zh_379,varbvsmix,varbvsmix/zh_379_varbvsmix_1,232.111063912498
95,zh,4,zh/zh_380,varbvsmix,varbvsmix/zh_380_varbvsmix_1,261.359086475582
96,zh,1,zh/zh_381,varbvsmix,varbvsmix/zh_381_varbvsmix_1,8.95906799771988
96,zh,2,zh/zh_382,varbvsmix,varbvsmix/zh_382_varbvsmix_1,9.52657583668371
96,zh,3,zh/zh_383,varbvsmix,varbvsmix/zh_383_varbvsmix_1,271.305072194687
96,zh,4,zh/zh_384,varbvsmix,varbvsmix/zh_384_varbvsmix_1,244.160367007727
97,zh,1,zh/zh_385,varbvsmix,varbvsmix/zh_385_varbvsmix_1,11.9111282595137
97,zh,2,zh/zh_386,varbvsmix,varbvsmix/zh_386_varbvsmix_1,12.5096994734845
97,zh,3,zh/zh_387,varbvsmix,varbvsmix/zh_387_varbvsmix_1,249.704701798701
97,zh,4,zh/zh_388,varbvsmix,varbvsmix/zh_388_varbvsmix_1,277.551452094227
98,zh,1,zh/zh_389,varbvsmix,varbvsmix/zh_389_varbvsmix_1,13.8042027067617
98,zh,2,zh/zh_390,varbvsmix,varbvsmix/zh_390_varbvsmix_1,11.8419280715346
98,zh,3,zh/zh_391,varbvsmix,varbvsmix/zh_391_varbvsmix_1,248.193315033179
98,zh,4,zh/zh_392,varbvsmix,varbvsmix/zh_392_varbvsmix_1,237.84787222964
99,zh,1,zh/zh_393,varbvsmix,varbvsmix/zh_393_varbvsmix_1,11.4980890446673
99,zh,2,zh/zh_394,varbvsmix,varbvsmix/zh_394_varbvsmix_1,10.7553296147316
99,zh,3,zh/zh_395,varbvsmix,varbvsmix/zh_395_varbvsmix_1,221.367002932707
99,zh,4,zh/zh_396,varbvsmix,varbvsmix/zh_396_varbvsmix_1,232.890017148236
100,zh,1,zh/zh_397,varbvsmix,varbvsmix/zh_397_varbvsmix_1,8.61511632204878
100,zh,2,zh/zh_398,varbvsmix,varbvsmix/zh_398_varbvsmix_1,8.94908464394697
100,zh,3,zh/zh_399,varbvsmix,varbvsmix/zh_399_varbvsmix_1,227.422448236406
100,zh,4,zh/zh_400,varbvsmix,varbvsmix/zh_400_varbvsmix_1,248.8730448352
101,zh,1,zh/zh_401,varbvsmix,varbvsmix/zh_401_varbvsmix_1,8.95690330541609
101,zh,2,zh/zh_402,varbvsmix,varbvsmix/zh_402_varbvsmix_1,9.28986966330894
101,zh,3,zh/zh_403,varbvsmix,varbvsmix/zh_403_varbvsmix_1,227.253310508774
101,zh,4,zh/zh_404,varbvsmix,varbvsmix/zh_404_varbvsmix_1,256.856911896886
102,zh,1,zh/zh_405,varbvsmix,varbvsmix/zh_405_varbvsmix_1,9.22782063963945
102,zh,2,zh/zh_406,varbvsmix,varbvsmix/zh_406_varbvsmix_1,8.91542550780744
102,zh,3,zh/zh_407,varbvsmix,varbvsmix/zh_407_varbvsmix_1,231.256576092524
102,zh,4,zh/zh_408,varbvsmix,varbvsmix/zh_408_varbvsmix_1,244.429367131312
103,zh,1,zh/zh_409,varbvsmix,varbvsmix/zh_409_varbvsmix_1,8.72787048549542
103,zh,2,zh/zh_410,varbvsmix,varbvsmix/zh_410_varbvsmix_1,9.58034438898715
103,zh,3,zh/zh_411,varbvsmix,varbvsmix/zh_411_varbvsmix_1,254.907789302665
103,zh,4,zh/zh_412,varbvsmix,varbvsmix/zh_412_varbvsmix_1,247.991682637012
104,zh,1,zh/zh_413,varbvsmix,varbvsmix/zh_413_varbvsmix_1,9.98761201608652
104,zh,2,zh/zh_414,varbvsmix,varbvsmix/zh_414_varbvsmix_1,9.72097183712657
104,zh,3,zh/zh_415,varbvsmix,varbvsmix/zh_415_varbvsmix_1,251.682546349315
104,zh,4,zh/zh_416,varbvsmix,varbvsmix/zh_416_varbvsmix_1,217.14389042736
105,zh,1,zh/zh_417,varbvsmix,varbvsmix/zh_417_varbvsmix_1,11.0587863824768
105,zh,2,zh/zh_418,varbvsmix,varbvsmix/zh_418_varbvsmix_1,10.1536473226156
105,zh,3,zh/zh_419,varbvsmix,varbvsmix/zh_419_varbvsmix_1,208.124758664244
105,zh,4,zh/zh_420,varbvsmix,varbvsmix/zh_420_varbvsmix_1,262.013507428781
106,zh,1,zh/zh_421,varbvsmix,varbvsmix/zh_421_varbvsmix_1,9.692678159571
106,zh,2,zh/zh_422,varbvsmix,varbvsmix/zh_422_varbvsmix_1,9.90932118676985
106,zh,3,zh/zh_423,varbvsmix,varbvsmix/zh_423_varbvsmix_1,223.352001491606
106,zh,4,zh/zh_424,varbvsmix,varbvsmix/zh_424_varbvsmix_1,209.611773899335
107,zh,1,zh/zh_425,varbvsmix,varbvsmix/zh_425_varbvsmix_1,9.49425637888493
107,zh,2,zh/zh_426,varbvsmix,varbvsmix/zh_426_varbvsmix_1,10.3131631478694
107,zh,3,zh/zh_427,varbvsmix,varbvsmix/zh_427_varbvsmix_1,243.676015791288
107,zh,4,zh/zh_428,varbvsmix,varbvsmix/zh_428_varbvsmix_1,266.837633384436
108,zh,1,zh/zh_429,varbvsmix,varbvsmix/zh_429_varbvsmix_1,11.635870673508
108,zh,2,zh/zh_430,varbvsmix,varbvsmix/zh_430_varbvsmix_1,10.653674314706
108,zh,3,zh/zh_431,varbvsmix,varbvsmix/zh_431_varbvsmix_1,223.587770033712
108,zh,4,zh/zh_432,varbvsmix,varbvsmix/zh_432_varbvsmix_1,237.531013951205
109,zh,1,zh/zh_433,varbvsmix,varbvsmix/zh_433_varbvsmix_1,10.3961547581674
109,zh,2,zh/zh_434,varbvsmix,varbvsmix/zh_434_varbvsmix_1,10.3612891414284
109,zh,3,zh/zh_435,varbvsmix,varbvsmix/zh_435_varbvsmix_1,253.815117039733
109,zh,4,zh/zh_436,varbvsmix,varbvsmix/zh_436_varbvsmix_1,215.040330261997
110,zh,1,zh/zh_437,varbvsmix,varbvsmix/zh_437_varbvsmix_1,9.24216757349874
110,zh,2,zh/zh_438,varbvsmix,varbvsmix/zh_438_varbvsmix_1,8.99553624039567
110,zh,3,zh/zh_439,varbvsmix,varbvsmix/zh_439_varbvsmix_1,249.217787276033
110,zh,4,zh/zh_440,varbvsmix,varbvsmix/zh_440_varbvsmix_1,208.958028567128
111,zh,1,zh/zh_441,varbvsmix,varbvsmix/zh_441_varbvsmix_1,8.45696224829459
111,zh,2,zh/zh_442,varbvsmix,varbvsmix/zh_442_varbvsmix_1,9.28819671885237
111,zh,3,zh/zh_443,varbvsmix,varbvsmix/zh_443_varbvsmix_1,269.981836603716
111,zh,4,zh/zh_444,varbvsmix,varbvsmix/zh_444_varbvsmix_1,266.189241748705
112,zh,1,zh/zh_445,varbvsmix,varbvsmix/zh_445_varbvsmix_1,11.7189767830505
112,zh,2,zh/zh_446,varbvsmix,varbvsmix/zh_446_varbvsmix_1,10.3836588103863
112,zh,3,zh/zh_447,varbvsmix,varbvsmix/zh_447_varbvsmix_1,251.256370647595
112,zh,4,zh/zh_448,varbvsmix,varbvsmix/zh_448_varbvsmix_1,238.299761379107
113,zh,1,zh/zh_449,varbvsmix,varbvsmix/zh_449_varbvsmix_1,11.4356745145937
113,zh,2,zh/zh_450,varbvsmix,varbvsmix/zh_450_varbvsmix_1,10.9968096886785
113,zh,3,zh/zh_451,varbvsmix,varbvsmix/zh_451_varbvsmix_1,229.969984899142
113,zh,4,zh/zh_452,varbvsmix,varbvsmix/zh_452_varbvsmix_1,251.828029413072
114,zh,1,zh/zh_453,varbvsmix,varbvsmix/zh_453_varbvsmix_1,13.0914362816728
114,zh,2,zh/zh_454,varbvsmix,varbvsmix/zh_454_varbvsmix_1,11.7479555758334
114,zh,3,zh/zh_455,varbvsmix,varbvsmix/zh_455_varbvsmix_1,292.736556877499
114,zh,4,zh/zh_456,varbvsmix,varbvsmix/zh_456_varbvsmix_1,269.29897467894
115,zh,1,zh/zh_457,varbvsmix,varbvsmix/zh_457_varbvsmix_1,9.75629338127503
115,zh,2,zh/zh_458,varbvsmix,varbvsmix/zh_458_varbvsmix_1,9.02698804557106
115,zh,3,zh/zh_459,varbvsmix,varbvsmix/zh_459_varbvsmix_1,279.081852888977
115,zh,4,zh/zh_460,varbvsmix,varbvsmix/zh_460_varbvsmix_1,194.917827751206
116,zh,1,zh/zh_461,varbvsmix,varbvsmix/zh_461_varbvsmix_1,10.7362479241212
116,zh,2,zh/zh_462,varbvsmix,varbvsmix/zh_462_varbvsmix_1,10.9535595550942
116,zh,3,zh/zh_463,varbvsmix,varbvsmix/zh_463_varbvsmix_1,250.585876537292
116,zh,4,zh/zh_464,varbvsmix,varbvsmix/zh_464_varbvsmix_1,220.73122935605
117,zh,1,zh/zh_465,varbvsmix,varbvsmix/zh_465_varbvsmix_1,8.05949827678392
117,zh,2,zh/zh_466,varbvsmix,varbvsmix/zh_466_varbvsmix_1,8.45568060920594
117,zh,3,zh/zh_467,varbvsmix,varbvsmix/zh_467_varbvsmix_1,250.883302864426
117,zh,4,zh/zh_468,varbvsmix,varbvsmix/zh_468_varbvsmix_1,253.370220129158
118,zh,1,zh/zh_469,varbvsmix,varbvsmix/zh_469_varbvsmix_1,9.95836115540785
118,zh,2,zh/zh_470,varbvsmix,varbvsmix/zh_470_varbvsmix_1,11.2209693316867
118,zh,3,zh/zh_471,varbvsmix,varbvsmix/zh_471_varbvsmix_1,248.431747504849
118,zh,4,zh/zh_472,varbvsmix,varbvsmix/zh_472_varbvsmix_1,251.885942536912
119,zh,1,zh/zh_473,varbvsmix,varbvsmix/zh_473_varbvsmix_1,9.81366923629838
119,zh,2,zh/zh_474,varbvsmix,varbvsmix/zh_474_varbvsmix_1,9.98438306981981
119,zh,3,zh/zh_475,varbvsmix,varbvsmix/zh_475_varbvsmix_1,224.769192419315
119,zh,4,zh/zh_476,varbvsmix,varbvsmix/zh_476_varbvsmix_1,250.768563806666
120,zh,1,zh/zh_477,varbvsmix,varbvsmix/zh_477_varbvsmix_1,11.6495693743546
120,zh,2,zh/zh_478,varbvsmix,varbvsmix/zh_478_varbvsmix_1,10.3579644678432
120,zh,3,zh/zh_479,varbvsmix,varbvsmix/zh_479_varbvsmix_1,237.56452897977
120,zh,4,zh/zh_480,varbvsmix,varbvsmix/zh_480_varbvsmix_1,246.680763476941
121,zh,1,zh/zh_481,varbvsmix,varbvsmix/zh_481_varbvsmix_1,11.7469928345977
121,zh,2,zh/zh_482,varbvsmix,varbvsmix/zh_482_varbvsmix_1,11.4662204858035
121,zh,3,zh/zh_483,varbvsmix,varbvsmix/zh_483_varbvsmix_1,255.908605726541
121,zh,4,zh/zh_484,varbvsmix,varbvsmix/zh_484_varbvsmix_1,266.954192798607
122,zh,1,zh/zh_485,varbvsmix,varbvsmix/zh_485_varbvsmix_1,8.45077805340429
122,zh,2,zh/zh_486,varbvsmix,varbvsmix/zh_486_varbvsmix_1,8.02036977255742
122,zh,3,zh/zh_487,varbvsmix,varbvsmix/zh_487_varbvsmix_1,229.742084098967
122,zh,4,zh/zh_488,varbvsmix,varbvsmix/zh_488_varbvsmix_1,228.79004096146
123,zh,1,zh/zh_489,varbvsmix,varbvsmix/zh_489_varbvsmix_1,10.8709409673134
123,zh,2,zh/zh_490,varbvsmix,varbvsmix/zh_490_varbvsmix_1,10.4243702574699
123,zh,3,zh/zh_491,varbvsmix,varbvsmix/zh_491_varbvsmix_1,277.937252751761
123,zh,4,zh/zh_492,varbvsmix,varbvsmix/zh_492_varbvsmix_1,241.318273182877
124,zh,1,zh/zh_493,varbvsmix,varbvsmix/zh_493_varbvsmix_1,17.9423059995984
124,zh,2,zh/zh_494,varbvsmix,varbvsmix/zh_494_varbvsmix_1,11.3824560266702
124,zh,3,zh/zh_495,varbvsmix,varbvsmix/zh_495_varbvsmix_1,227.16873734851
124,zh,4,zh/zh_496,varbvsmix,varbvsmix/zh_496_varbvsmix_1,246.17929043409
125,zh,1,zh/zh_497,varbvsmix,varbvsmix/zh_497_varbvsmix_1,8.49281402689735
125,zh,2,zh/zh_498,varbvsmix,varbvsmix/zh_498_varbvsmix_1,8.50650752079041
125,zh,3,zh/zh_499,varbvsmix,varbvsmix/zh_499_varbvsmix_1,270.156686012896
125,zh,4,zh/zh_500,varbvsmix,varbvsmix/zh_500_varbvsmix_1,216.5677808054
126,zh,1,zh/zh_501,varbvsmix,varbvsmix/zh_501_varbvsmix_1,11.3915187467574
126,zh,2,zh/zh_502,varbvsmix,varbvsmix/zh_502_varbvsmix_1,12.771901600605
126,zh,3,zh/zh_503,varbvsmix,varbvsmix/zh_503_varbvsmix_1,260.116236974173
126,zh,4,zh/zh_504,varbvsmix,varbvsmix/zh_504_varbvsmix_1,223.176044908782
127,zh,1,zh/zh_505,varbvsmix,varbvsmix/zh_505_varbvsmix_1,7.20776617460076
127,zh,2,zh/zh_506,varbvsmix,varbvsmix/zh_506_varbvsmix_1,7.72916606329477
127,zh,3,zh/zh_507,varbvsmix,varbvsmix/zh_507_varbvsmix_1,246.697513297339
127,zh,4,zh/zh_508,varbvsmix,varbvsmix/zh_508_varbvsmix_1,241.397414978323
128,zh,1,zh/zh_509,varbvsmix,varbvsmix/zh_509_varbvsmix_1,9.0155086092757
128,zh,2,zh/zh_510,varbvsmix,varbvsmix/zh_510_varbvsmix_1,8.87572216519943
128,zh,3,zh/zh_511,varbvsmix,varbvsmix/zh_511_varbvsmix_1,233.506696398903
128,zh,4,zh/zh_512,varbvsmix,varbvsmix/zh_512_varbvsmix_1,190.52916819984
129,zh,1,zh/zh_513,varbvsmix,varbvsmix/zh_513_varbvsmix_1,9.32997488143057
129,zh,2,zh/zh_514,varbvsmix,varbvsmix/zh_514_varbvsmix_1,9.52980448819614
129,zh,3,zh/zh_515,varbvsmix,varbvsmix/zh_515_varbvsmix_1,247.75878316864
129,zh,4,zh/zh_516,varbvsmix,varbvsmix/zh_516_varbvsmix_1,242.276009805347
130,zh,1,zh/zh_517,varbvsmix,varbvsmix/zh_517_varbvsmix_1,10.4615270235449
130,zh,2,zh/zh_518,varbvsmix,varbvsmix/zh_518_varbvsmix_1,11.6634801605456
130,zh,3,zh/zh_519,varbvsmix,varbvsmix/zh_519_varbvsmix_1,261.138138103571
130,zh,4,zh/zh_520,varbvsmix,varbvsmix/zh_520_varbvsmix_1,221.425999498602
131,zh,1,zh/zh_521,varbvsmix,varbvsmix/zh_521_varbvsmix_1,11.6803835748836
131,zh,2,zh/zh_522,varbvsmix,varbvsmix/zh_522_varbvsmix_1,11.8411083477377
131,zh,3,zh/zh_523,varbvsmix,varbvsmix/zh_523_varbvsmix_1,263.077947904803
131,zh,4,zh/zh_524,varbvsmix,varbvsmix/zh_524_varbvsmix_1,253.527685724126
132,zh,1,zh/zh_525,varbvsmix,varbvsmix/zh_525_varbvsmix_1,9.97179732013966
132,zh,2,zh/zh_526,varbvsmix,varbvsmix/zh_526_varbvsmix_1,10.4639547899447
132,zh,3,zh/zh_527,varbvsmix,varbvsmix/zh_527_varbvsmix_1,242.443736883451
